ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11709008,JC289560,06/01/2019 08:15:00 PM,055XX S KOSTNER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,True,813,8,13.0,62.0,08B,1147971.0,1867608.0,2019,06/30/2019 03:41:21 PM,41.792661286,-87.732949519,"(41.792661286, -87.732949519)"
11731117,JC316405,06/21/2019 10:10:00 PM,002XX E OHIO ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,False,False,1834,18,42.0,8.0,04A,1177903.0,1904245.0,2019,06/30/2019 03:41:21 PM,41.892569818,-87.62208039,"(41.892569818, -87.62208039)"
11650661,JC218789,04/10/2019 10:04:00 AM,084XX S CARPENTER ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,613,6,21.0,71.0,15,1170787.0,1848882.0,2019,04/17/2019 04:21:11 PM,41.740807099,-87.649831655,"(41.740807099, -87.649831655)"
11697890,JC276196,05/24/2019 03:30:00 AM,0000X E CHESTNUT ST,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,False,False,1833,18,2.0,8.0,06,1176408.0,1906333.0,2019,06/30/2019 03:41:21 PM,41.898333269,-87.62750777,"(41.898333269, -87.62750777)"
11650369,JC218650,04/08/2019 10:00:00 PM,004XX E 43RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,221,2,3.0,38.0,08B,1179732.0,1876590.0,2019,04/15/2019 04:11:49 PM,41.816640971,-87.616211542,"(41.816640971, -87.616211542)"
11678586,JC252713,05/06/2019 08:20:00 PM,024XX W VAN BUREN ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1125,11,27.0,28.0,08A,1160226.0,1898092.0,2019,05/13/2019 04:13:25 PM,41.876069186,-87.687170823,"(41.876069186, -87.687170823)"
11685854,JC261659,05/13/2019 04:03:00 PM,083XX S STEWART AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,622,6,21.0,44.0,06,1175078.0,1849610.0,2019,05/20/2019 04:18:59 PM,41.742710224,-87.634088181,"(41.742710224, -87.634088181)"
11785919,JC382511,08/07/2019 11:30:00 AM,010XX W MONTROSE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,1913,19,46.0,3.0,14,1168550.0,1929385.0,2019,08/14/2019 03:42:02 PM,41.961762877,-87.655700247,"(41.961762877, -87.655700247)"
11778876,JC374003,08/01/2019 09:30:00 AM,018XX E 71ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,HOSPITAL BUILDING/GROUNDS,False,False,332,3,5.0,43.0,14,1189486.0,1858289.0,2019,08/08/2019 03:44:02 PM,41.766192778,-87.581019549,"(41.766192778, -87.581019549)"
11693709,JC271139,05/07/2019 04:18:00 PM,023XX N DRAKE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,1413,14,35.0,22.0,26,1152422.0,1915523.0,2019,05/24/2019 03:40:43 PM,41.924059176,-87.715363503,"(41.924059176, -87.715363503)"
11640207,JC206390,03/31/2019 11:00:00 AM,032XX W 87TH ST,0460,BATTERY,SIMPLE,RESTAURANT,False,False,834,8,18.0,70.0,08B,1156340.0,1846719.0,2019,04/07/2019 04:05:59 PM,41.73517415,-87.702822639,"(41.73517415, -87.702822639)"
11668104,JC239941,04/26/2019 10:40:00 PM,022XX N KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2525,25,35.0,20.0,08B,1148680.0,1914657.0,2019,05/03/2019 04:14:46 PM,41.921755969,-87.729135641,"(41.921755969, -87.729135641)"
11776140,JC370834,07/29/2019 11:00:00 AM,048XX S DR MARTIN LUTHER KING JR DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,223,2,3.0,38.0,11,1179678.0,1873000.0,2019,08/05/2019 03:41:36 PM,41.806790948,-87.616519469,"(41.806790948, -87.616519469)"
11625028,JC187943,03/14/2019 01:00:00 AM,116XX S HALE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,2212,22,34.0,75.0,26,1164722.0,1827440.0,2019,03/21/2019 04:15:13 PM,41.682096781,-87.672656138,"(41.682096781, -87.672656138)"
11911440,JC534400,12/04/2019 01:40:00 PM,019XX S KEDZIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1022,10,24.0,29.0,11,1155335.0,1890291.0,2019,12/11/2019 03:41:13 PM,41.85476204,-87.705338452,"(41.85476204, -87.705338452)"
11836344,JC439767,09/18/2019 03:59:00 PM,095XX S CONSTANCE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,431,4,7.0,51.0,26,1190184.0,1842078.0,2019,09/25/2019 03:52:46 PM,41.721691511,-87.578982056,"(41.721691511, -87.578982056)"
11905558,JC527784,11/28/2019 03:00:00 PM,044XX S ST LOUIS AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,821,8,14.0,58.0,08A,1153814.0,1875038.0,2019,12/05/2019 03:41:27 PM,41.812936279,-87.711326597,"(41.812936279, -87.711326597)"
11990489,JD111922,01/11/2020 09:50:00 AM,003XX N AVERS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,True,False,1122,11,37.0,26.0,18,1150572.0,1901795.0,2020,03/07/2020 03:40:28 PM,41.886424591,-87.722520372,"(41.886424591, -87.722520372)"
11995166,JD168793,02/29/2020 05:30:00 AM,079XX S ELLIS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,624,6,8.0,44.0,07,1184268.0,1852623.0,2020,03/07/2020 03:42:04 PM,41.750768359,-87.600322097,"(41.750768359, -87.600322097)"
11942280,JD104930,01/05/2020 08:00:00 AM,039XX W GLADYS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,False,1132,11,28.0,26.0,18,1150085.0,1898062.0,2020,01/12/2020 03:40:24 PM,41.876190327,-87.724406034,"(41.876190327, -87.724406034)"
11931331,JC552551,12/19/2019 11:36:00 AM,041XX W MADISON ST,5011,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,False,False,1115,11,28.0,26.0,26,1148888.0,1899693.0,2019,12/27/2019 03:39:52 PM,41.880689195,-87.728758861,"(41.880689195, -87.728758861)"
11842355,JC449843,09/26/2019 08:30:00 PM,010XX N KEYSTONE AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,False,False,1111,11,37.0,23.0,03,1149200.0,1906534.0,2019,10/03/2019 04:05:05 PM,41.899455597,-87.727435839,"(41.899455597, -87.727435839)"
11960551,JD126566,01/24/2020 05:27:00 AM,012XX W 81ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,False,613,6,21.0,71.0,14,1169518.0,1851073.0,2020,01/31/2020 03:40:39 PM,41.746847069,-87.654417825,"(41.746847069, -87.654417825)"
11891652,JC510505,11/13/2019 07:30:00 PM,039XX W MADISON ST,0810,THEFT,OVER $500,SMALL RETAIL STORE,False,False,1122,11,28.0,26.0,06,1150021.0,1899720.0,2019,11/20/2019 03:41:27 PM,41.880741309,-87.724597845,"(41.880741309, -87.724597845)"
11822726,JC426357,08/20/2019 05:20:00 PM,008XX E 64TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,312,3,20.0,42.0,06,1182854.0,1862754.0,2019,09/12/2019 03:40:15 PM,41.778601769,-87.605189348,"(41.778601769, -87.605189348)"
11992210,JD164392,02/11/2020 04:09:00 PM,035XX N HALSTED ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),False,False,1925,19,46.0,6.0,11,1170299.0,1923588.0,2020,02/29/2020 03:39:55 PM,41.945817574,-87.649440054,"(41.945817574, -87.649440054)"
11964940,JD131679,01/26/2020 01:00:00 AM,068XX S OGLESBY AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,331,3,5.0,43.0,06,1192949.0,1860016.0,2020,02/02/2020 03:41:09 PM,41.770847977,-87.56827034,"(41.770847977, -87.56827034)"
12105770,JD297167,07/12/2020 02:00:00 PM,064XX S ST LAWRENCE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,312,3,20.0,42.0,05,1181343.0,1862379.0,2020,07/22/2020 03:40:42 PM,41.777607708,-87.610740269,"(41.777607708, -87.610740269)"
12065552,JD249954,06/01/2020 03:00:00 PM,008XX E 101ST ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,511,5,8.0,50.0,15,1183610.0,1838263.0,2020,06/08/2020 03:42:41 PM,41.711378242,-87.603179687,"(41.711378242, -87.603179687)"
12120279,JD314047,07/21/2020 10:00:00 AM,027XX S TRIPP AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,1031,10,22.0,30.0,17,1148497.0,1885455.0,2020,11/01/2020 03:40:36 PM,41.841625926,-87.730561648,"(41.841625926, -87.730561648)"
12054006,JD236247,05/19/2020 12:08:00 AM,063XX S RACINE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,724,7,16.0,67.0,03,1169410.0,1862677.0,2020,05/26/2020 03:43:03 PM,41.778692282,-87.654478002,"(41.778692282, -87.654478002)"
12051190,JD221229,04/08/2020 12:00:00 AM,016XX W 18TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,False,False,1234,12,25.0,31.0,11,1165661.0,1891466.0,2020,05/19/2020 03:39:29 PM,41.857772856,-87.667404168,"(41.857772856, -87.667404168)"
12176311,JD379400,09/25/2020 09:34:00 PM,025XX W 38TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,911,9,12.0,58.0,08B,1160224.0,1879390.0,2020,10/02/2020 03:43:10 PM,41.824748969,-87.687694445,"(41.824748969, -87.687694445)"
12003364,JD178909,03/08/2020 09:32:00 PM,083XX S PEORIA ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,False,False,613,6,21.0,71.0,15,1171748.0,1849531.0,2020,03/18/2020 03:40:21 PM,41.742567043,-87.646291655,"(41.742567043, -87.646291655)"
12113140,JD305908,07/21/2020 09:00:00 AM,021XX W BERTEAU AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),False,False,1911,19,47.0,5.0,11,1161362.0,1927870.0,2020,07/28/2020 03:47:23 PM,41.957758583,-87.682169684,"(41.957758583, -87.682169684)"
12007213,JD183342,03/04/2020 12:00:00 PM,048XX W GRACE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1634,16,45.0,15.0,11,1143288.0,1924822.0,2020,03/15/2020 03:40:59 PM,41.949752246,-87.748692818,"(41.949752246, -87.748692818)"
12168597,JD370668,08/29/2020 10:00:00 PM,030XX W 61ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,823,8,16.0,66.0,08B,1157243.0,1864034.0,2020,09/20/2020 03:40:33 PM,41.782671002,-87.699046662,"(41.782671002, -87.699046662)"
12053435,JD235546,05/18/2020 10:03:00 AM,007XX N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1524,15,37.0,25.0,08B,1141562.0,1904320.0,2020,05/25/2020 03:41:29 PM,41.893524718,-87.755545241,"(41.893524718, -87.755545241)"
12196122,JD402680,10/17/2020 06:30:00 PM,034XX N HALSTED ST,0870,THEFT,POCKET-PICKING,STREET,False,False,1924,19,44.0,6.0,06,1170308.0,1923273.0,2020,12/17/2020 03:40:05 PM,41.944953005,-87.649416212,"(41.944953005, -87.649416212)"
12056898,JD239688,05/22/2020 05:45:00 PM,045XX S HERMITAGE AVE,0460,BATTERY,SIMPLE,STREET,False,False,924,9,15.0,61.0,08B,1165437.0,1874694.0,2020,05/29/2020 03:41:25 PM,41.811753535,-87.668702717,"(41.811753535, -87.668702717)"
12377288,JE244685,05/25/2021 05:20:00 PM,054XX S DEARBORN ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,RESIDENCE,False,False,225,2,3.0,40.0,11,1176905.0,1868928.0,2021,06/01/2021 03:40:57 PM,41.79568001,-87.626812613,"(41.79568001, -87.626812613)"
12376951,JE244236,05/27/2021 12:44:00 AM,005XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,121,1,42.0,28.0,08B,1172573.0,1900294.0,2021,06/03/2021 03:40:45 PM,41.881847601,-87.641772074,"(41.881847601, -87.641772074)"
12239527,JD452247,12/07/2020 02:01:00 PM,048XX S LAVERGNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,814,8,22.0,56.0,08B,1143845.0,1872001.0,2020,12/17/2020 03:40:05 PM,41.804794462,-87.747969569,"(41.804794462, -87.747969569)"
12225955,JD436933,11/18/2020 02:00:00 PM,057XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,715,7,16.0,67.0,06,1166650.0,1866751.0,2020,12/17/2020 03:40:05 PM,41.789931189,-87.664480186,"(41.789931189, -87.664480186)"
12404571,JE278405,06/24/2021 12:00:00 AM,121XX S EGGLESTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,523,5,34.0,53.0,08B,1175485.0,1824401.0,2021,07/01/2021 03:40:37 PM,41.673524043,-87.633347759,"(41.673524043, -87.633347759)"
12215381,JD424722,11/08/2020 04:50:00 AM,032XX W HARRISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1134,11,24.0,27.0,08B,1154962.0,1897183.0,2020,12/17/2020 03:40:05 PM,41.873681917,-87.706522832,"(41.873681917, -87.706522832)"
12298736,JE149174,02/22/2021 05:30:00 PM,039XX W JACKSON BLVD,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),ALLEY,True,False,1122,11,28.0,26.0,18,1150169.0,1898397.0,2021,03/01/2021 03:40:29 PM,41.877107968,-87.724088882,"(41.877107968, -87.724088882)"
12341043,JE200351,04/14/2021 09:00:00 PM,035XX S RHODES AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,True,212,2,4.0,35.0,05,1180162.0,1881716.0,2021,04/21/2021 03:40:49 PM,41.830697249,-87.614476891,"(41.830697249, -87.614476891)"
12308373,JE160683,03/03/2021 09:00:00 PM,008XX W MONTROSE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1915,19,46.0,3.0,06,1169654.0,1929414.0,2021,03/10/2021 03:40:55 PM,41.961818424,-87.651640495,"(41.961818424, -87.651640495)"
12308825,JE160846,03/05/2021 01:36:00 PM,016XX N DAMEN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1434,14,2.0,24.0,06,1162769.0,1910849.0,2021,03/12/2021 03:40:33 PM,41.911022492,-87.677475785,"(41.911022492, -87.677475785)"
12325944,JE181629,03/26/2021 11:38:00 AM,007XX E 131ST ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,533,5,9.0,54.0,06,1183599.0,1818538.0,2021,04/02/2021 03:40:45 PM,41.657250404,-87.603831652,"(41.657250404, -87.603831652)"
12284936,JE131184,02/03/2021 09:00:00 AM,056XX S CAMPBELL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,824,8,15.0,63.0,11,1160668.0,1867142.0,2021,02/10/2021 03:40:20 PM,41.791129758,-87.68640377,"(41.791129758, -87.68640377)"
12286261,JE132860,02/05/2021 12:08:00 AM,072XX S MARSHFIELD AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,735,7,17.0,67.0,08B,1166597.0,1856663.0,2021,02/12/2021 03:40:22 PM,41.762249552,-87.664962008,"(41.762249552, -87.664962008)"
12482201,JE372746,09/14/2021 05:15:00 AM,055XX W FLOURNOY ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,False,False,1522,15,29.0,25.0,04B,1139441.0,1896405.0,2021,09/21/2021 03:41:53 PM,41.87184387,-87.763528053,"(41.87184387, -87.763528053)"
12523540,JE423707,10/26/2021 11:45:00 PM,079XX S OGLESBY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,414,4,7.0,46.0,07,1193240.0,1852766.0,2021,11/02/2021 03:41:19 PM,41.750946308,-87.567440278,"(41.750946308, -87.567440278)"
12512110,JE404953,10/10/2021 01:28:00 PM,046XX S FAIRFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,922,9,15.0,58.0,14,1158813.0,1873869.0,2021,10/17/2021 03:40:45 PM,41.80962764,-87.693021946,"(41.80962764, -87.693021946)"
12429236,JE308534,07/20/2021 11:41:00 PM,052XX N SPAULDING AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,1712,17,39.0,13.0,15,1153433.0,1934708.0,2021,07/27/2021 03:40:22 PM,41.976684109,-87.711136904,"(41.976684109, -87.711136904)"
12534331,JE437205,11/07/2021 03:00:00 PM,040XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1115,11,28.0,26.0,14,1149392.0,1899705.0,2021,11/14/2021 03:40:16 PM,41.880712367,-87.726907889,"(41.880712367, -87.726907889)"
12510002,JE407103,10/12/2021 12:30:00 PM,002XX E DELAWARE PL,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1833,18,2.0,8.0,08A,1178109.0,1906682.0,2021,10/19/2021 03:46:54 PM,41.899252369,-87.621249562,"(41.899252369, -87.621249562)"
12529487,JE431151,11/01/2021 12:00:00 PM,049XX N WINTHROP AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2024,20,48.0,3.0,26,1167976.0,1933133.0,2021,11/08/2021 03:40:17 PM,41.972059949,-87.657701922,"(41.972059949, -87.657701922)"
12589208,JF108828,01/10/2022 04:45:00 PM,012XX E 47TH ST,0560,ASSAULT,SIMPLE,TAVERN / LIQUOR STORE,False,False,222,2,4.0,39.0,08A,1185252.0,1874089.0,2022,01/03/2023 03:40:27 PM,41.809649854,-87.596041839,"(41.809649854, -87.596041839)"
12439155,JE320914,07/30/2021 08:00:00 PM,007XX S COLUMBUS DR,0870,THEFT,POCKET-PICKING,PARK PROPERTY,False,False,114,1,4.0,32.0,06,1178369.0,1897078.0,2021,08/06/2021 03:41:12 PM,41.872892586,-87.620587588,"(41.872892586, -87.620587588)"
12595405,JF116573,01/18/2022 11:30:00 AM,032XX E 92ND ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,424,4,10.0,46.0,08A,1199381.0,1844575.0,2022,01/03/2023 03:40:27 PM,41.728317396,-87.545212043,"(41.728317396, -87.545212043)"
12495471,JE388120,09/26/2021 04:20:00 PM,120XX S UNION AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,523,5,34.0,53.0,08B,1173819.0,1825080.0,2021,10/03/2021 03:40:21 PM,41.675424306,-87.639425444,"(41.675424306, -87.639425444)"
12629480,JF158564,02/27/2022 04:00:00 PM,006XX W 61ST ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,711,7,16.0,68.0,08A,1173080.0,1864440.0,2022,01/03/2023 03:40:27 PM,41.783449861,-87.640971514,"(41.783449861, -87.640971514)"
12463112,JE350057,08/25/2021 06:40:00 PM,001XX E 79TH ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,623,6,6.0,44.0,08A,1178697.0,1852667.0,2021,09/01/2021 03:41:31 PM,41.751017528,-87.620735409,"(41.751017528, -87.620735409)"
12484940,JE376632,09/17/2021 03:52:00 AM,027XX N RUTHERFORD AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2512,25,36.0,18.0,15,1130949.0,1917549.0,2021,09/24/2021 03:49:47 PM,41.930016302,-87.794218401,"(41.930016302, -87.794218401)"
12629996,JF159161,02/28/2022 07:44:00 PM,053XX W BARRY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,False,2514,25,31.0,19.0,14,1140173.0,1920092.0,2022,01/03/2023 03:40:27 PM,41.936830399,-87.760259571,"(41.936830399, -87.760259571)"
12447919,JE330942,08/08/2021 03:00:00 PM,022XX S ST LOUIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1024,10,22.0,30.0,14,1153384.0,1888875.0,2021,08/15/2021 03:40:10 PM,41.850915302,-87.712537077,"(41.850915302, -87.712537077)"
12570727,JE480097,12/16/2021 07:30:00 PM,0000X E CHESTNUT ST,0810,THEFT,OVER $500,STREET,False,False,1833,18,2.0,8.0,06,1176445.0,1906334.0,2021,12/23/2021 03:42:16 PM,41.898335178,-87.627371843,"(41.898335178, -87.627371843)"
12627828,JF155754,02/25/2022 02:03:00 PM,068XX S NORMAL BLVD,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PRIVATE GROUNDS,False,False,722,7,6.0,68.0,08A,1174130.0,1859520.0,2022,01/03/2023 03:40:27 PM,41.769925563,-87.637267875,"(41.769925563, -87.637267875)"
12468352,JE356429,08/27/2021 12:45:00 AM,078XX S MARSHFIELD AVE,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,False,False,611,6,17.0,71.0,03,1166705.0,1852753.0,2021,09/03/2021 03:40:53 PM,41.751517671,-87.664677557,"(41.751517671, -87.664677557)"
12770837,JF329333,07/24/2022 12:00:00 AM,013XX S KOMENSKY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1011,10,24.0,29.0,08B,1149596.0,1893522.0,2022,01/03/2023 03:40:27 PM,41.863741544,-87.726319366,"(41.863741544, -87.726319366)"
12708987,JF254412,05/22/2022 06:30:00 PM,106XX S YATES AVE,0584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,RESIDENCE,False,False,434,4,7.0,51.0,26,1194343.0,1834995.0,2022,01/03/2023 03:40:27 PM,41.702154047,-87.563980453,"(41.702154047, -87.563980453)"
12660596,JF194146,04/01/2022 07:24:00 PM,088XX S WOOD ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,ALLEY,False,False,2221,22,21.0,71.0,04B,1165891.0,1846036.0,2022,01/03/2023 03:40:27 PM,41.73310256,-87.667850839,"(41.73310256, -87.667850839)"
12667815,JF204254,04/11/2022 07:45:00 AM,005XX W 61ST ST,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,False,False,711,7,20.0,68.0,26,1173764.0,1864461.0,2022,01/03/2023 03:40:27 PM,41.783492347,-87.638463123,"(41.783492347, -87.638463123)"
12738379,JF289898,06/22/2022 02:00:00 PM,046XX S DREXEL BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,222,2,4.0,39.0,08B,1183103.0,1874341.0,2022,01/03/2023 03:40:27 PM,41.810391682,-87.60391608,"(41.810391682, -87.60391608)"
12634092,JF163878,03/05/2022 06:00:00 AM,0000X N KEDZIE AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1123,11,28.0,27.0,03,1155038.0,1900304.0,2022,01/03/2023 03:40:27 PM,41.882244736,-87.706160061,"(41.882244736, -87.706160061)"
12804798,JF363419,08/20/2022 03:00:00 AM,005XX W 66TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,722,7,20.0,68.0,14,1174098.0,1861146.0,2022,01/03/2023 03:40:27 PM,41.774388204,-87.637336939,"(41.774388204, -87.637336939)"
12767227,JF325178,07/19/2022 06:10:00 PM,052XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1522,15,29.0,25.0,08B,1141503.0,1897180.0,2022,01/03/2023 03:40:27 PM,41.87393276,-87.755938363,"(41.87393276, -87.755938363)"
12676690,JF215167,04/21/2022 05:51:00 PM,037XX W MADISON ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,SIDEWALK,True,False,1122,11,28.0,27.0,18,1151402.0,1899753.0,2022,01/03/2023 03:40:27 PM,41.880804873,-87.719526023,"(41.880804873, -87.719526023)"
12694540,JF236910,05/08/2022 01:00:00 PM,023XX N RACINE AVE,0810,THEFT,OVER $500,STREET,False,False,1811,18,43.0,7.0,06,1167922.0,1915571.0,2022,01/03/2023 03:40:27 PM,41.923870246,-87.658409009,"(41.923870246, -87.658409009)"
12724818,JF273433,06/09/2022 01:55:00 PM,027XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,1125,11,27.0,27.0,08B,1158117.0,1898579.0,2022,01/03/2023 03:40:27 PM,41.877448869,-87.694901048,"(41.877448869, -87.694901048)"
12635059,JF165155,03/06/2022 01:21:00 PM,056XX S EMERALD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,711,7,20.0,68.0,15,1172261.0,1867544.0,2022,01/03/2023 03:40:27 PM,41.79198564,-87.643882981,"(41.79198564, -87.643882981)"
12704992,JF249649,05/20/2022 08:00:00 AM,080XX S WABASH AVE,0890,THEFT,FROM BUILDING,RESIDENCE - GARAGE,False,False,623,6,6.0,44.0,06,1178109.0,1851620.0,2022,01/03/2023 03:40:27 PM,41.748157782,-87.622921795,"(41.748157782, -87.622921795)"
12734087,JF284813,06/18/2022 02:30:00 PM,037XX N HALSTED ST,0810,THEFT,OVER $500,STREET,False,False,1923,19,46.0,6.0,06,1170260.0,1924854.0,2022,01/03/2023 03:40:27 PM,41.949292379,-87.649546279,"(41.949292379, -87.649546279)"
13027647,JG206401,03/30/2023 07:00:00 PM,043XX W KAMERLING AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,2534,25,26.0,23.0,26,1147242.0,1908633.0,2023,08/19/2023 03:40:26 PM,41.905253194,-87.73457381,"(41.905253194, -87.73457381)"
13001636,JG175212,03/05/2023 07:47:00 PM,008XX E 79TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,624,6,8.0,69.0,15,1183016.0,1852803.0,2023,08/19/2023 03:40:26 PM,41.751291477,-87.604904392,"(41.751291477, -87.604904392)"
12863380,JF439636,10/18/2022 12:01:00 AM,011XX W 110TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2234,22,34.0,75.0,07,1170583.0,1831852.0,2022,01/03/2023 03:40:27 PM,41.69407869,-87.651073549,"(41.69407869, -87.651073549)"
12859391,JF434630,10/14/2022 04:25:00 PM,012XX N LARAMIE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,2533,25,37.0,25.0,04B,1141476.0,1907581.0,2022,01/03/2023 03:40:27 PM,41.902474874,-87.755780468,"(41.902474874, -87.755780468)"
